"Região","Variável","Ano","Valor","Valor corrigido","Variação anual","Índice"
"Minas Gerais","14.422 - Direitos Individuais, Coletivos e Difusos",2018,13522832.89,17164228.82,NA,100
"Minas Gerais","14.422 - Direitos Individuais, Coletivos e Difusos",2019,9905238.62,12053457.32,-29.78,70.22
"Minas Gerais","14.422 - Direitos Individuais, Coletivos e Difusos",2020,25786367.83,30022581.44,149.08,174.91
"Minas Gerais","14.422 - Direitos Individuais, Coletivos e Difusos",2021,31298554.72,33109205.19,10.28,192.9
"Minas Gerais","14.422 - Direitos Individuais, Coletivos e Difusos",2022,33403870.61,33403870.61,0.89,194.61
"Minas Gerais","15 - Urbanismo",2018,127168619.49,161412279.66,NA,100
"Minas Gerais","15 - Urbanismo",2019,58171261.85,70787272.15,-56.15,43.85
"Minas Gerais","15 - Urbanismo",2020,88805195.81,103394213.59,46.06,64.06
"Minas Gerais","15 - Urbanismo",2021,97792935.1,103450347.25,0.05,64.09
"Minas Gerais","15 - Urbanismo",2022,383165482.88,383165482.88,270.39,237.38
"Minas Gerais","15.122 - Administração Geral",2018,24974838.92,24974838.92,NA,100
"Minas Gerais","15.122 - Administração Geral",2019,17813431.53,17078025.84,-31.62,68.38
"Minas Gerais","15.451 - Infraestrutura Urbana",2018,100111175.71,127068872.46,NA,100
"Minas Gerais","15.451 - Infraestrutura Urbana",2019,39911177.59,48566995.11,-61.78,38.22
"Minas Gerais","15.451 - Infraestrutura Urbana",2020,84667380.41,98576633.21,102.97,77.58
"Minas Gerais","15.451 - Infraestrutura Urbana",2021,87873987.44,92957579.26,-5.7,73.16
"Minas Gerais","15.451 - Infraestrutura Urbana",2022,375004521.21,375004521.21,303.41,295.12
"Minas Gerais","15.452 - Serviços Urbanos",2018,2940.93,3732.86,NA,100
"Minas Gerais","15.452 - Serviços Urbanos",2020,434518.12,505901.25,13452.66,13552.66
"Minas Gerais","15.452 - Serviços Urbanos",2021,419435.21,443699.93,-12.3,11886.34
"Minas Gerais","15.452 - Serviços Urbanos",2022,291057.13,291057.13,-34.4,7797.17
"Minas Gerais","16 - Habitação",2018,49103202.25,62325594.52,NA,100
"Minas Gerais","16 - Habitação",2019,22057647.72,26841444.77,-56.93,43.07
"Minas Gerais","16 - Habitação",2020,37400929.03,43545195.86,62.23,69.87
"Minas Gerais","16 - Habitação",2021,27295441.03,28874507.65,-33.69,46.33
"Minas Gerais","16 - Habitação",2022,20372725.27,20372725.27,-29.44,32.69
"Minas Gerais","16.122 - Administração Geral",2020,18554096.39,21602184.28,NA,100
"Minas Gerais","16.122 - Administração Geral",2021,16984419.76,17966984.22,-16.83,83.17
"Minas Gerais","16.122 - Administração Geral",2022,16334058.29,16334058.29,-9.09,75.61
"Minas Gerais","16.482 - Habitação Urbana",2018,49103202.25,62325594.52,NA,100
"Minas Gerais","16.482 - Habitação Urbana",2019,22057647.72,26841444.77,-56.93,43.07
"Minas Gerais","16.482 - Habitação Urbana",2020,18846832.64,21943011.57,-18.25,35.21
"Minas Gerais","16.482 - Habitação Urbana",2021,9811021.27,10378597.97,-52.7,16.65
"Minas Gerais","16.482 - Habitação Urbana",2022,4038666.98,4038666.98,-61.09,6.48
"Minas Gerais","17 - Saneamento",2018,24983961.31,31711582.36,NA,100
"Minas Gerais","17 - Saneamento",2019,14893018.52,18122972.09,-42.85,57.15
"Minas Gerais","17 - Saneamento",2020,14294990.25,16643387.38,-8.16,52.48
"Minas Gerais","17 - Saneamento",2021,24089469.22,25483067.4,53.11,80.36
"Minas Gerais","17 - Saneamento",2022,58575657.79,58575657.79,129.86,184.71
"Minas Gerais","17.511 - Saneamento Básico Rural",2018,18283687.65,23207075.11,NA,100
"Minas Gerais","17.511 - Saneamento Básico Rural",2019,12493903.95,15203544.69,-34.49,65.51
"Minas Gerais","17.511 - Saneamento Básico Rural",2020,264903.89,308422.6,-97.97,1.33
"Minas Gerais","17.511 - Saneamento Básico Rural",2021,3554996.57,3760656.42,1119.32,16.2
"Minas Gerais","17.511 - Saneamento Básico Rural",2022,15034768.84,15034768.84,299.79,64.79
"Minas Gerais","17.512 - Saneamento Básico Urbano",2018,6561782.27,8328723.23,NA,100
"Minas Gerais","17.512 - Saneamento Básico Urbano",2019,2235499.56,2720328.06,-67.34,32.66
"Minas Gerais","17.512 - Saneamento Básico Urbano",2020,7934113.5,9237538.62,239.57,110.91
"Minas Gerais","17.512 - Saneamento Básico Urbano",2021,14313193.94,15141225.51,63.91,181.8
"Minas Gerais","17.512 - Saneamento Básico Urbano",2022,35423583.71,35423583.71,133.95,425.32
"Minas Gerais","18 - Gestão Ambiental",2018,362748611.68,460428685.86,NA,100
"Minas Gerais","18 - Gestão Ambiental",2019,319013840.34,388200613.43,-15.69,84.31
"Minas Gerais","18 - Gestão Ambiental",2020,286494398.03,333560021.03,-14.08,72.45
"Minas Gerais","18 - Gestão Ambiental",2021,201077156.65,212709656.98,-36.23,46.2
"Minas Gerais","18 - Gestão Ambiental",2022,210570731.72,210570731.72,-1.01,45.73
"Minas Gerais","18.122 - Administração Geral",2018,235516910.67,298936338.24,NA,100
"Minas Gerais","18.122 - Administração Geral",2019,231186704.44,281325789.45,-5.89,94.11
"Minas Gerais","18.541 - Preservação e Conservação Ambiental",2018,43387018.42,55070170.45,NA,100
"Minas Gerais","18.541 - Preservação e Conservação Ambiental",2019,43483295.73,52913823.61,-3.92,96.08
"Minas Gerais","18.541 - Preservação e Conservação Ambiental",2020,56709401.96,66025686.51,24.78,119.89
"Minas Gerais","18.541 - Preservação e Conservação Ambiental",2021,61657294.41,65224226.18,-1.21,118.44
"Minas Gerais","18.541 - Preservação e Conservação Ambiental",2022,81545053.29,81545053.29,25.02,148.07
"Minas Gerais","18.542 - Controle Ambiental",2018,10532090.52,13368146.54,NA,100
"Minas Gerais","18.542 - Controle Ambiental",2019,5158889.59,6277734.22,-53.04,46.96
"Minas Gerais","18.542 - Controle Ambiental",2020,66375317.49,77279529.55,1131.01,578.09
"Minas Gerais","18.542 - Controle Ambiental",2021,73681266.16,77943795.86,0.86,583.06
"Minas Gerais","18.542 - Controle Ambiental",2022,66309181.85,66309181.85,-14.93,496.02
"Minas Gerais","18.543 - Recuperação de Áreas Degradadas",2018,3035553.27,3852959.76,NA,100
"Minas Gerais","18.543 - Recuperação de Áreas Degradadas",2019,2856159.83,3475595.28,-9.79,90.21
"Minas Gerais","18.543 - Recuperação de Áreas Degradadas",2020,7096609.7,8262448.75,137.73,214.44
"Minas Gerais","18.543 - Recuperação de Áreas Degradadas",2021,10364795.86,10964408.93,32.7,284.57
"Minas Gerais","18.543 - Recuperação de Áreas Degradadas",2022,12480086.41,12480086.41,13.82,323.91
"Minas Gerais","18.544 - Recursos Hídricos",2018,64478173.65,81840701.26,NA,100
"Minas Gerais","18.544 - Recursos Hídricos",2019,33892405.98,41242890.21,-49.61,50.39
"Minas Gerais","18.544 - Recursos Hídricos",2020,156313068.88,181992356.23,341.27,222.37
"Minas Gerais","18.544 - Recursos Hídricos",2021,55373800.22,58577226.01,-67.81,71.57
"Minas Gerais","18.544 - Recursos Hídricos",2022,50236410.17,50236410.17,-14.24,61.38
"Minas Gerais","19 - Ciência e Tecnologia",2018,246814780.72,313276471.58,NA,100
"Minas Gerais","19 - Ciência e Tecnologia",2019,206711420.01,251542378.12,-19.71,80.29
"Minas Gerais","19 - Ciência e Tecnologia",2020,129929074.97,151273970.02,-39.86,48.29
"Minas Gerais","19 - Ciência e Tecnologia",2021,182688087.71,193256763.32,27.75,61.69
"Minas Gerais","19 - Ciência e Tecnologia",2022,499841244.95,499841244.95,158.64,159.55
"Minas Gerais","19.122 - Administração Geral",2018,55182257.6,70041603.28,NA,100
"Minas Gerais","19.122 - Administração Geral",2019,59734739.16,72689831.77,3.78,103.78
"Minas Gerais","19.122 - Administração Geral",2020,13125112.18,15281320.42,-78.98,21.82
"Minas Gerais","19.122 - Administração Geral",2021,13130807.59,13890437.01,-9.1,19.83
"Minas Gerais","19.122 - Administração Geral",2022,16168014.24,16168014.24,16.4,23.08
"Minas Gerais","19.571 - Desenvolvimento Científico",2018,11944769.16,15161227.89,NA,100
"Minas Gerais","19.571 - Desenvolvimento Científico",2019,7258855.45,8833134.44,-41.74,58.26
"Minas Gerais","19.571 - Desenvolvimento Científico",2020,111797997.04,130164298.15,1373.59,858.53
"Minas Gerais","19.571 - Desenvolvimento Científico",2021,146731164.16,155219698.33,19.25,1023.79
"Minas Gerais","19.571 - Desenvolvimento Científico",2022,396317002.77,396317002.77,155.33,2614.02
"Minas Gerais","19.572 - Desenvolvimento Tecnológico e Engenharia",2021,5473600,5790252.85,NA,100
"Minas Gerais","19.572 - Desenvolvimento Tecnológico e Engenharia",2022,2e+06,2e+06,-65.46,34.54
"Minas Gerais","19.573 - Difusão do Conhecimento Científico e Tecnológico",2018,178858220.96,186560127.13,NA,100
"Minas Gerais","19.573 - Difusão do Conhecimento Científico e Tecnológico",2019,139295837.63,139295837.63,-25.33,74.67
"Minas Gerais","19.573 - Difusão do Conhecimento Científico e Tecnológico",2020,5005965.75,4789597.74,-96.56,2.57
"Minas Gerais","19.573 - Difusão do Conhecimento Científico e Tecnológico",2021,17352515.96,15084823.47,214.95,8.09
"Minas Gerais","19.573 - Difusão do Conhecimento Científico e Tecnológico",2022,85356227.94,70143676.05,365,37.6
"Minas Gerais","20 - Agricultura",2018,610964192.95,775483162.2,NA,100
"Minas Gerais","20 - Agricultura",2019,602644515.14,733344265.59,-5.43,94.57
"Minas Gerais","20 - Agricultura",2020,388313408.46,452105973.39,-38.35,58.3
"Minas Gerais","20 - Agricultura",2021,385457204.39,407756261.78,-9.81,52.58
"Minas Gerais","20 - Agricultura",2022,648380901.4,648380901.4,59.01,83.61
"Minas Gerais","20.122 - Administração Geral",2018,524310027.34,665494971.17,NA,100
"Minas Gerais","20.122 - Administração Geral",2019,528550933.2,643181487.92,-3.35,96.65
"Minas Gerais","20.605 - Abastecimento",2020,1169310.88,1361406.59,NA,100
"Minas Gerais","20.605 - Abastecimento",2021,811032.86,857951.86,-36.98,63.02
"Minas Gerais","20.605 - Abastecimento",2022,847990.25,847990.25,-1.16,62.29
"Minas Gerais","20.606 - Extensão Rural",2018,42353102.98,53757844.74,NA,100
"Minas Gerais","20.606 - Extensão Rural",2019,35017306.92,42611756.32,-20.73,79.27
"Minas Gerais","20.606 - Extensão Rural",2020,297935198.31,346880328.89,714.05,645.26
"Minas Gerais","20.606 - Extensão Rural",2021,292614669.16,309542699.63,-10.76,575.81
"Minas Gerais","20.606 - Extensão Rural",2022,358084629.36,358084629.36,15.68,666.11
"Minas Gerais","20.607 - Irrigação",2018,997003.65,997003.65,NA,100
"Minas Gerais","20.607 - Irrigação",2019,27204.39,26081.29,-97.38,2.62
"Minas Gerais","20.607 - Irrigação",2022,1476911.3,1163584.16,4361.37,116.71
"Minas Gerais","20.608 - Promoção da Produção Agropecuária",2018,17601321.2,22340962.66,NA,100
"Minas Gerais","20.608 - Promoção da Produção Agropecuária",2019,11508116.56,14003962.66,-37.32,62.68
"Minas Gerais","20.608 - Promoção da Produção Agropecuária",2020,22078437.16,25705507.73,83.56,115.06
"Minas Gerais","20.608 - Promoção da Produção Agropecuária",2021,27030367.03,28594098.88,11.24,127.99
"Minas Gerais","20.608 - Promoção da Produção Agropecuária",2022,144336057.66,144336057.66,404.78,646.06
"Minas Gerais","20.609 - Defesa Agropecuária",2018,2697457.9,3423822.88,NA,100
"Minas Gerais","20.609 - Defesa Agropecuária",2019,3169778.12,3857230.17,12.66,112.66
"Minas Gerais","20.609 - Defesa Agropecuária",2020,22615635.08,26330957.13,582.64,769.05
"Minas Gerais","20.609 - Defesa Agropecuária",2021,24839310.56,26276287.75,-0.21,767.45
"Minas Gerais","20.609 - Defesa Agropecuária",2022,57094455.38,57094455.38,117.29,1667.56
"Minas Gerais","21 - Organização Agrária",2018,712656.26,904558.62,NA,100
"Minas Gerais","21 - Organização Agrária",2019,807553.53,982693.34,8.64,108.64
"Minas Gerais","21 - Organização Agrária",2020,1718773.06,2001135.04,103.64,221.23
"Minas Gerais","21 - Organização Agrária",2021,3285605.95,3475681.31,73.69,384.24
"Minas Gerais","21 - Organização Agrária",2022,4261146.24,4261146.24,22.6,471.07
"Minas Gerais","21.631 - Reforma Agrária",2018,712656.26,904558.62,NA,100
"Minas Gerais","21.631 - Reforma Agrária",2019,807553.53,982693.34,8.64,108.64
"Minas Gerais","22 - Indústria",2018,10412.8,13216.73,NA,100
"Minas Gerais","22 - Indústria",2019,855387.18,1040901.01,7775.63,7875.63
"Minas Gerais","22 - Indústria",2020,1152074.38,1341338.46,28.86,10148.79
"Minas Gerais","22 - Indústria",2021,1706501.33,1805224.02,34.58,13658.62
"Minas Gerais","22 - Indústria",2022,411817965.41,411817965.41,22712.57,3115883.04
"Minas Gerais","22.661 - Promoção Industrial",2019,8e+05,973501.62,NA,100
"Minas Gerais","22.661 - Promoção Industrial",2022,88898823.3,88898823.3,9031.86,9131.86
"Minas Gerais","22.662 - Produção Industrial",2018,10412.8,13216.73,NA,100
"Minas Gerais","22.662 - Produção Industrial",2022,320669214.44,320669214.44,2426136.47,2426236.47
"Minas Gerais","22.663 - Mineração",2019,55387.18,67399.39,NA,100
"Minas Gerais","22.663 - Mineração",2020,1152074.38,1341338.46,1890.13,1990.13
"Minas Gerais","22.663 - Mineração",2021,1706501.33,1805224.02,34.58,2678.4
"Minas Gerais","22.663 - Mineração",2022,2249927.67,2249927.67,24.63,3338.2
"Minas Gerais","23 - Comércio e Serviços",2018,73867716.08,93758637.1,NA,100
"Minas Gerais","23 - Comércio e Serviços",2019,103750577.83,126251694.64,34.66,134.66
"Minas Gerais","23 - Comércio e Serviços",2020,138103481.5,160791277.28,27.36,171.49
"Minas Gerais","23 - Comércio e Serviços",2021,46489852.99,49179334.18,-69.41,52.45
"Minas Gerais","23 - Comércio e Serviços",2022,155712653.72,155712653.72,216.62,166.08
"Minas Gerais","23.122 - Administração Geral",2018,32503408.47,41255848.17,NA,100
"Minas Gerais","23.122 - Administração Geral",2019,25577988.2,31125266.22,-24.56,75.44
"Minas Gerais","23.122 - Administração Geral",2020,461276.12,537055.08,-98.27,1.3
"Minas Gerais","23.122 - Administração Geral",2021,456314.07,482712.26,-10.12,1.17
"Minas Gerais","23.122 - Administração Geral",2022,514817.04,514817.04,6.65,1.25
"Minas Gerais","23.691 - Promoção Comercial",2018,994629.79,1262461.31,NA,100
"Minas Gerais","23.691 - Promoção Comercial",2019,585229.4,712152.21,-43.59,56.41
"Minas Gerais","23.691 - Promoção Comercial",2020,2666689.73,3104776.53,335.97,245.93
"Minas Gerais","23.691 - Promoção Comercial",2021,3036397.85,3212056.29,3.46,254.43
"Minas Gerais","23.691 - Promoção Comercial",2022,3727041.65,3727041.65,16.03,295.22
"Minas Gerais","23.692 - Comercialização",2018,7303343.94,7961969.51,NA,100
"Minas Gerais","23.692 - Comercialização",2019,2714047.28,2836653.2,-64.37,35.63
"Minas Gerais","23.692 - Comercialização",2020,1417965.61,1417965.61,-50.01,17.81
"Minas Gerais","23.692 - Comercialização",2021,3025905.28,2749298.8,93.89,34.53
"Minas Gerais","23.692 - Comercialização",2022,3028100.4,2600832.67,-5.4,32.67
"Minas Gerais","23.693 - Comércio Exterior",2020,402800.11,468972.57,NA,100
"Minas Gerais","23.693 - Comércio Exterior",2021,415783.2,439836.64,-6.21,93.79
"Minas Gerais","23.693 - Comércio Exterior",2022,734503.69,734503.69,66.99,156.62
"Minas Gerais","23.694 - Serviços Financeiros",2018,25034240.98,31775401.21,NA,100
"Minas Gerais","23.694 - Serviços Financeiros",2019,67493352.38,82131109.95,158.47,258.47
"Minas Gerais","23.694 - Serviços Financeiros",2020,105737907.8,123108650.61,49.89,387.43
"Minas Gerais","23.694 - Serviços Financeiros",2021,15535.69,16434.44,-99.99,0.05
"Minas Gerais","23.694 - Serviços Financeiros",2022,107276839.78,107276839.78,652656.12,337.61
"Minas Gerais","23.695 - Turismo",2018,407214.21,516867.87,NA,100
"Minas Gerais","23.695 - Turismo",2019,688627.93,837975.51,62.13,162.13
"Minas Gerais","23.695 - Turismo",2020,2399660.46,2793879.39,233.41,540.54
"Minas Gerais","23.695 - Turismo",2021,5991308.01,6337910.74,126.85,1226.21
"Minas Gerais","23.695 - Turismo",2022,4387033.34,4387033.34,-30.78,848.77
"Minas Gerais","24 - Comunicações",2018,3344758.89,4245427.52,NA,100
"Minas Gerais","24 - Comunicações",2019,1482492.12,1804010.6,-57.51,42.49
"Minas Gerais","24.122 - Administração Geral",2018,640684.63,813206.65,NA,100
"Minas Gerais","24.722 - Telecomunicações",2018,2704074.26,3432220.88,NA,100
"Minas Gerais","24.722 - Telecomunicações",2019,1482492.12,1804010.6,-47.44,52.56
"Minas Gerais","25 - Energia",2018,2001782.49,2540817.67,NA,100
"Minas Gerais","25 - Energia",2019,48447.49,58954.64,-97.68,2.32
"Minas Gerais","25 - Energia",2020,468929.4,545965.65,826.08,21.49
"Minas Gerais","25 - Energia",2021,6080670.08,6432442.49,1078.18,253.16
"Minas Gerais","25 - Energia",2022,36001692.11,36001692.11,459.69,1416.93
"Minas Gerais","25.751 - Conservação de Energia",2018,1782.49,2262.47,NA,100
"Minas Gerais","25.751 - Conservação de Energia",2019,12612.64,15348.03,578.37,678.37
"Minas Gerais","25.753 - Combustíveis Minerais",2018,2e+06,2e+06,NA,100
"Minas Gerais","25.753 - Combustíveis Minerais",2019,35834.85,34355.45,-98.28,1.72
"Minas Gerais","25.754 - Biocombustíveis",2020,468929.4,545965.65,NA,100
"Minas Gerais","25.754 - Biocombustíveis",2021,6080670.08,6432442.49,1078.18,1178.18
"Minas Gerais","25.754 - Biocombustíveis",2022,36001692.11,36001692.11,459.69,6594.13
"Minas Gerais","26 - Transporte",2018,724465253.54,919547515.55,NA,100
"Minas Gerais","26 - Transporte",2019,483941833.01,588897698.73,-35.96,64.04
"Minas Gerais","26 - Transporte",2020,389457086.98,453437536.71,-23,49.31
"Minas Gerais","26 - Transporte",2021,585002769.92,618845723.67,36.48,67.3
"Minas Gerais","26 - Transporte",2022,1213707542.3,1213707542.3,96.12,131.99
"Minas Gerais","26.122 - Administração Geral",2018,183390600.3,232773580.32,NA,100
"Minas Gerais","26.122 - Administração Geral",2019,163357281.48,198785722.94,-14.6,85.4
"Minas Gerais","26.781 - Transporte Aéreo",2018,385292.79,489043.51,NA,100
"Minas Gerais","26.781 - Transporte Aéreo",2019,846368.71,1029926.64,110.6,210.6
"Minas Gerais","26.781 - Transporte Aéreo",2020,2365931.43,2754609.32,167.46,563.26
